Nadia,Hershko,F,605,486-8738,HAYES,SD,57537,M,N,60000,0.0,0,0,0,0.0
Neri,Kreutz,M,641,880-7390,IRWIN,IA,51446,M,N,30000,4.795432,0,80,0,1434.793254
Neri,Kreutz,M,641,880-7390,IRWIN,IA,51446,M,N,30000,4.795432,0,80,0,1434.793254
Mujdat,Flass,F,985,677-3400,SHREVEPORT,MA,1066,M,Y,55000,6.0,0,9000,1000,2536.05
Mujdat,Flass,F,985,677-3400,SHREVEPORT,MA,1066,M,Y,55000,6.0,0,9000,1000,2536.05
Sadashiva,Minka,M,208,107-9688,FILER,MN,56089,M,Y,30000,7.8,0,6600,3300,1563.659708
Sadashiva,Minka,M,208,107-9688,FILER,MN,56089,M,Y,30000,7.8,0,6600,3300,1563.659708
Brigitta,Petterson,M,206,603-9557,LIND,WA,99341,S,Y,75000,0.0,0,0,0,0.0
Brigitta,Petterson,M,206,603-9557,LIND,WA,99341,S,Y,75000,0.0,0,0,0,0.0
Hirotsugo,Terlouw,M,808,147-7192,PEARL CITY,HI,96782,S,Y,5000,1.9407895,1040,0,1040,56.6710534
Hirotsugo,Terlouw,M,808,147-7192,PEARL CITY,HI,96782,S,Y,5000,1.9407895,1040,0,1040,56.6710534
Jacco,Gaedke,M,202,793-4059,WASHINGTON,DC,20509,M,N,40000,9.0,0,2740,0,3353.4
Jacco,Gaedke,M,202,793-4059,WASHINGTON,DC,20509,M,N,40000,9.0,0,2740,0,3353.4
Yasufumi,Melzer,F,859,407-5960,TRAM,KY,41663,S,Y,30000,3.5,20,0,20,1048.6
Yasufumi,Melzer,F,859,407-5960,TRAM,KY,41663,S,Y,30000,3.5,20,0,20,1048.6
Sidd,Alt,M,907,258-6572,STEBBINS,AK,99671,M,Y,95000,0.0,0,0,0,0.0
Sidd,Alt,M,907,258-6572,STEBBINS,AK,99671,M,Y,95000,0.0,0,0,0,0.0
Xiaokang,Duske,M,406,456-9356,COLUMBIA FALLS,MT,59912,S,N,55000,6.9,1900,0,0,3663.9
Xiaokang,Duske,M,406,456-9356,COLUMBIA FALLS,MT,59912,S,N,55000,6.9,1900,0,0,3663.9
Pei,Rios,M,860,356-3264,STAMFORD,CT,6922,S,N,30000,5.0,12750,0,0,862.5
Pei,Rios,M,860,356-3264,STAMFORD,CT,6922,S,N,30000,5.0,12750,0,0,862.5
Theis,Mihail,M,410,883-5546,BALTIMORE,MD,21224,M,N,15000,4.75,0,4800,0,484.5
Theis,Mihail,M,410,883-5546,BALTIMORE,MD,21224,M,N,15000,4.75,0,4800,0,484.5
Clenn,Jockley,F,406,862-2086,BILLINGS,MT,59102,M,N,75000,6.9,0,3800,0,4912.8
Clenn,Jockley,F,406,862-2086,BILLINGS,MT,59102,M,N,75000,6.9,0,3800,0,4912.8
Lifeng,Rivett,M,860,771-9951,HAMDEN,MS,39307,S,Y,40000,5.0,12750,0,0,1400.0
Lifeng,Rivett,M,860,771-9951,HAMDEN,MS,39307,S,Y,40000,5.0,12750,0,0,1400.0
Gesine,Vandenbroeck,F,308,223-9929,VERDIGRE,NE,68783,M,N,85000,6.84,0,206,0,5799.9096
Gesine,Vandenbroeck,F,308,223-9929,VERDIGRE,NE,68783,M,N,85000,6.84,0,206,0,5799.9096
Belinda,Konakovsky,M,502,300-7769,FAIRDALE,KY,40118,S,N,95000,6.0,20,0,0,5698.8
Belinda,Konakovsky,M,502,300-7769,FAIRDALE,KY,40118,S,N,95000,6.0,20,0,0,5698.8
Baosheng,Schreckenghost,M,785,516-2244,PERU,KS,67360,M,N,80000,6.45,0,4500,0,4869.75
Baosheng,Schreckenghost,M,785,516-2244,PERU,KS,67360,M,N,80000,6.45,0,4500,0,4869.75
Yosee,Stemann,M,614,670-6784,CINCINNATI,OH,45270,M,N,90000,3.533564,0,2600,0,3088.334936
Yosee,Stemann,M,614,670-6784,CINCINNATI,OH,45270,M,N,90000,3.533564,0,2600,0,3088.334936
Qianhong,Rajamony,M,706,856-4394,ATLANTA,GA,31150,M,Y,75000,6.0,0,5400,3000,3996.0
Qianhong,Rajamony,M,706,856-4394,ATLANTA,GA,31150,M,Y,75000,6.0,0,5400,3000,3996.0
Prabhav,Collart,F,574,140-6381,GROVERTOWN,IN,46531,S,Y,80000,3.4,1000,0,1000,2652.0
Prabhav,Collart,F,574,140-6381,GROVERTOWN,IN,46531,S,Y,80000,3.4,1000,0,1000,2652.0
Reto,Gool,F,351,465-9346,BOXBOROUGH,MA,1719,S,N,45000,5.3,3575,0,0,2195.525
Reto,Gool,F,351,465-9346,BOXBOROUGH,MA,1719,S,N,45000,5.3,3575,0,0,2195.525
Jamshid,Turkedjiev,F,302,676-1707,REHOBOTH BEACH,DE,19971,M,Y,75000,5.95,0,220,110,4442.865
Jamshid,Turkedjiev,F,302,676-1707,REHOBOTH BEACH,DE,19971,M,Y,75000,5.95,0,220,110,4442.865
Jere,Ruttan,F,603,787-7416,GROVETON,NH,3582,S,Y,90000,0.0,0,0,0,0.0
Jere,Ruttan,F,603,787-7416,GROVETON,NH,3582,S,Y,90000,0.0,0,0,0,0.0
Eilon,Leigh,F,276,696-2092,NELSONIA,VA,23414,S,Y,75000,5.75,900,0,900,4209.0
Eilon,Leigh,F,276,696-2092,NELSONIA,VA,23414,S,Y,75000,5.75,900,0,900,4209.0
Sasikumar,Karavelas,M,208,687-8645,HAGERMAN,ID,83332,S,N,90000,7.8,3300,0,0,6762.6
Sasikumar,Karavelas,M,208,687-8645,HAGERMAN,ID,83332,S,N,90000,7.8,3300,0,0,6762.6
Sigbjorn,Tautges,F,808,665-8984,KAPOLEI,HI,96709,M,N,85000,8.25,0,2080,0,6840.9
Sigbjorn,Tautges,F,808,665-8984,KAPOLEI,HI,96709,M,N,85000,8.25,0,2080,0,6840.9
Pasi,Bregier,M,224,355-2583,DANFORTH,IL,60930,S,Y,85000,3.0,2000,0,2000,2430.0
Pasi,Bregier,M,224,355-2583,DANFORTH,IL,60930,S,Y,85000,3.0,2000,0,2000,2430.0
Mosfeq,Njiwoua,M,214,667-1676,RICHMOND,TX,77407,M,N,15000,0.0,0,0,0,0.0
Mosfeq,Njiwoua,M,214,667-1676,RICHMOND,TX,77407,M,N,15000,0.0,0,0,0,0.0
Corin,Indiresan,M,307,185-3511,DIXON,WY,82323,M,N,55000,0.0,0,0,0,0.0
Corin,Indiresan,M,307,185-3511,DIXON,WY,82323,M,N,55000,0.0,0,0,0,0.0
Tucker,Basagni,M,808,504-4696,KAMUELA,HI,96743,M,Y,10000,2.8421054,0,2080,1040,195.5368515
Tucker,Basagni,M,808,504-4696,KAMUELA,HI,96743,M,Y,10000,2.8421054,0,2080,1040,195.5368515
Shipei,Fudos,M,515,927-2553,HARCOURT,IA,50544,M,Y,55000,8.65488,0,80,40,4749.798144
Shipei,Fudos,M,515,927-2553,HARCOURT,IA,50544,M,Y,55000,8.65488,0,80,40,4749.798144
Oldrich,Grems,F,606,461-3253,WILLARD,KY,41181,S,N,65000,5.4444447,20,0,0,3537.800166
Oldrich,Grems,F,606,461-3253,WILLARD,KY,41181,S,N,65000,5.4444447,20,0,0,3537.800166
Hironori,Wong,M,719,881-8087,TWO BUTTES,CO,81084,M,N,80000,4.63,0,0,0,3704.0
Hironori,Wong,M,719,881-8087,TWO BUTTES,CO,81084,M,N,80000,4.63,0,0,0,3704.0
Haibin,Chandha,M,520,875-8269,PHOENIX,AZ,85097,M,Y,15000,2.9475,0,4200,2300,250.5375
Haibin,Chandha,M,520,875-8269,PHOENIX,AZ,85097,M,Y,15000,2.9475,0,4200,2300,250.5375
Carter,Humborstad,F,808,682-6718,HONOLULU,HI,96822,S,Y,100000,8.25,1040,0,1040,8078.4
Carter,Humborstad,F,808,682-6718,HONOLULU,HI,96822,S,Y,100000,8.25,1040,0,1040,8078.4
Vitor,Cheriyan,F,910,541-6473,LEXINGTON,NC,27292,S,N,95000,7.7255244,3300,0,0,7084.305875
Vitor,Cheriyan,F,910,541-6473,LEXINGTON,NC,27292,S,N,95000,7.7255244,3300,0,0,7084.305875
Iztok,Holmberg,F,601,395-5718,LIBERTY,SD,57386,M,N,10000,5.0,0,12000,0,0.0
Iztok,Holmberg,F,601,395-5718,LIBERTY,SD,57386,M,N,10000,5.0,0,12000,0,0.0
Jaya,Beukering,M,907,849-5057,ARCTIC VILLAGE,AK,99722,S,Y,50000,0.0,0,0,0,0.0
Jaya,Beukering,M,907,849-5057,ARCTIC VILLAGE,AK,99722,S,Y,50000,0.0,0,0,0,0.0
Joonhee,Handke,M,251,426-3096,RED LEVEL,AL,36474,M,Y,35000,5.0,0,3000,300,1585.0
Joonhee,Handke,M,251,426-3096,RED LEVEL,AL,36474,M,Y,35000,5.0,0,3000,300,1585.0
Hironori,Bougaut,M,304,220-2389,JESSE,WV,24849,M,N,70000,6.5,0,4000,0,4290.0
Hironori,Bougaut,M,304,220-2389,JESSE,WV,24849,M,N,70000,6.5,0,4000,0,4290.0
Gurudatta,Vanneste,M,302,359-3988,WILMINGTON,DE,19802,M,N,45000,4.927273,0,220,0,2206.432849
Gurudatta,Vanneste,M,302,359-3988,WILMINGTON,DE,19802,M,N,45000,4.927273,0,220,0,2206.432849
Hyuncheol,Worthington,F,712,134-3238,JOHNSTON,IA,50131,M,N,100000,8.98,0,80,0,8972.816
Hyuncheol,Worthington,F,712,134-3238,JOHNSTON,IA,50131,M,N,100000,8.98,0,80,0,8972.816
Maryalice,Shermer,F,781,477-4287,MATTAPOISETT,MA,2739,S,N,25000,5.3,3575,0,0,1135.525
Maryalice,Shermer,F,781,477-4287,MATTAPOISETT,MA,2739,S,N,25000,5.3,3575,0,0,1135.525
Raymoond,Westby,F,907,493-9241,ANCHORAGE,AK,99502,M,N,55000,0.0,0,0,0,0.0
Raymoond,Westby,F,907,493-9241,ANCHORAGE,AK,99502,M,N,55000,0.0,0,0,0,0.0
Cheryl,Summann,M,803,955-5235,SELLERS,SC,29592,S,Y,80000,7.0,3300,0,3300,5138.0
Cheryl,Summann,M,803,955-5235,SELLERS,SC,29592,S,Y,80000,7.0,3300,0,3300,5138.0
Selee,Kawashima,F,401,955-1054,GREENE,RI,2827,S,N,45000,0.0,0,0,0,0.0
Selee,Kawashima,F,401,955-1054,GREENE,RI,2827,S,N,45000,0.0,0,0,0,0.0
Maneesh,Garigliano,F,636,797-3196,BRECKENRIDGE,MO,64625,S,N,10000,6.0,2100,0,0,474.0
Maneesh,Garigliano,F,636,797-3196,BRECKENRIDGE,MO,64625,S,N,10000,6.0,2100,0,0,474.0
Elvira,Kotulla,M,843,241-4462,EDGEFIELD,DE,19897,S,N,40000,7.0,3300,0,0,1829.5006
Elvira,Kotulla,M,843,241-4462,EDGEFIELD,DE,19897,S,N,40000,7.0,3300,0,0,1829.5006
Tarun,Mohrherr,F,260,640-4342,INDIANAPOLIS,IN,46283,M,Y,85000,3.4,0,2000,1000,2788.0
Tarun,Mohrherr,F,260,640-4342,INDIANAPOLIS,IN,46283,M,Y,85000,3.4,0,2000,1000,2788.0
Lisbeth,Tuthill,F,509,901-1148,HUMPTULIPS,WA,98552,M,N,50000,0.0,0,0,0,0.0
Lisbeth,Tuthill,F,509,901-1148,HUMPTULIPS,WA,98552,M,N,50000,0.0,0,0,0,0.0
Paliath,Rotics,M,802,400-2115,BRIDGEWATER,VT,5034,S,N,5000,3.6,3300,0,0,61.2
Paliath,Rotics,M,802,400-2115,BRIDGEWATER,VT,5034,S,N,5000,3.6,3300,0,0,61.2
Agatha,Tibrook,F,203,935-5326,GREENWICH,CT,6016,M,N,85000,5.0,0,24500,0,3612.5
Agatha,Tibrook,F,203,935-5326,GREENWICH,CT,6016,M,N,85000,5.0,0,24500,0,3612.5
Lefteris,Mancey,M,980,735-7424,MARIETTA,NC,28362,S,Y,25000,6.256993,3300,0,3300,1151.286712
Lefteris,Mancey,M,980,735-7424,MARIETTA,NC,28362,S,Y,25000,6.256993,3300,0,3300,1151.286712
Trudi,Kwiatkowska,F,202,156-2032,WASHINGTON,DC,20426,M,N,65000,9.0,0,2740,0,5603.4
Trudi,Kwiatkowska,F,202,156-2032,WASHINGTON,DC,20426,M,N,65000,9.0,0,2740,0,5603.4
Eser,Murthy,F,202,800-6873,WASHINGTON,DC,20038,S,N,100000,9.0,1370,0,0,8876.7
Eser,Murthy,F,202,800-6873,WASHINGTON,DC,20038,S,N,100000,9.0,1370,0,0,8876.7
Duri,Schonegge,M,406,885-5591,BILLINGS,MT,59105,M,Y,75000,6.9,0,3800,1900,4781.7
Duri,Schonegge,M,406,885-5591,BILLINGS,MT,59105,M,Y,75000,6.9,0,3800,1900,4781.7
Oukseh,Sever,F,308,423-8388,ATLANTA,NE,68923,M,Y,50000,6.84,0,206,103,3398.8644
Oukseh,Sever,F,308,423-8388,ATLANTA,NE,68923,M,Y,50000,6.84,0,206,103,3398.8644
Bryant,Knapik,F,319,878-3704,CORNING,IA,50841,M,Y,20000,3.2516527,0,80,40,646.4285568
Bryant,Knapik,F,319,878-3704,CORNING,IA,50841,M,Y,20000,3.2516527,0,80,40,646.4285568
Refik,Vedrine,M,517,777-1362,MAPLE CITY,MI,48886,S,N,25000,3.9,3100,0,0,733.2
Refik,Vedrine,M,517,777-1362,MAPLE CITY,MI,48886,S,N,25000,3.9,3100,0,0,733.2
Yoga,Panadiwal,F,843,327-2621,MANNING,SC,29102,M,Y,85000,7.0,0,6600,3300,5257.0
Yoga,Panadiwal,F,843,327-2621,MANNING,SC,29102,M,Y,85000,7.0,0,6600,3300,5257.0
Bhaskaran,Raufmann,M,208,143-7756,DIETRICH,ID,83324,S,N,85000,7.8,3300,0,0,6372.6
Bhaskaran,Raufmann,M,208,143-7756,DIETRICH,ID,83324,S,N,85000,7.8,3300,0,0,6372.6
Zhexue,Matzel,M,339,977-8181,NANTUCKET,MA,2554,S,Y,5000,5.3,3575,0,1000,22.525
Zhexue,Matzel,M,339,977-8181,NANTUCKET,MA,2554,S,Y,5000,5.3,3575,0,1000,22.525
Rajko,Deyuan,M,787,859-5466,PONCE,PR,732,S,N,15000,0.0,0,0,0,0.0
Rajko,Deyuan,M,787,859-5466,PONCE,PR,732,S,N,15000,0.0,0,0,0,0.0
Zohar,Dhagat,F,307,759-4808,GREEN RIVER,WY,82935,S,Y,30000,0.0,0,0,0,0.0
Zohar,Dhagat,F,307,759-4808,GREEN RIVER,WY,82935,S,Y,30000,0.0,0,0,0,0.0
Ali,Gavril,M,304,730-4892,SUTTON,WV,26601,S,Y,80000,6.5,2000,0,2000,4940.0
Ali,Gavril,M,304,730-4892,SUTTON,WV,26601,S,Y,80000,6.5,2000,0,2000,4940.0
Anupan,Paleologo,F,217,823-9400,SPRINGFIELD,IL,62703,S,N,70000,3.0,2000,0,0,2040.0
Anupan,Paleologo,F,217,823-9400,SPRINGFIELD,IL,62703,S,N,70000,3.0,2000,0,0,2040.0
Abdullah,Cornu,M,605,377-5459,BADGER,SD,57214,M,Y,75000,0.0,0,0,0,0.0
Abdullah,Cornu,M,605,377-5459,BADGER,SD,57214,M,Y,75000,0.0,0,0,0,0.0
Gezinus,Desnoyer,F,813,403-9578,GAINESVILLE,FL,32641,S,Y,45000,0.0,0,0,0,0.0
Gezinus,Desnoyer,F,813,403-9578,GAINESVILLE,FL,32641,S,Y,45000,0.0,0,0,0,0.0
Chuchang,Hiroyama,M,702,109-2781,RENO,NV,89501,S,Y,90000,0.0,0,0,0,0.0
Chuchang,Hiroyama,M,702,109-2781,RENO,NV,89501,S,Y,90000,0.0,0,0,0,0.0
Gaku,Niland,F,614,244-5738,MC CUTCHENVILLE,OH,44844,M,Y,75000,3.0356412,0,2600,1300,2158.340893
Gaku,Niland,F,614,244-5738,MC CUTCHENVILLE,OH,44844,M,Y,75000,3.0356412,0,2600,1300,2158.340893
Uday,Mutzel,F,878,736-9938,NEFFS,PA,18065,M,Y,5000,3.07,0,0,0,153.5
Uday,Mutzel,F,878,736-9938,NEFFS,PA,18065,M,Y,5000,3.07,0,0,0,153.5
Bishop,Michaelski,M,256,411-5753,NORTHPORT,AL,35475,M,Y,25000,5.0,0,3000,300,1085.0
Bishop,Michaelski,M,256,411-5753,NORTHPORT,AL,35475,M,Y,25000,5.0,0,3000,300,1085.0
Marta,Kosanke,F,636,254-2841,SUMMERSVILLE,MO,65571,S,N,60000,6.0,2100,0,0,3474.0
Marta,Kosanke,F,636,254-2841,SUMMERSVILLE,MO,65571,S,N,60000,6.0,2100,0,0,3474.0
Adam,Maehly,M,501,510-2434,MOUNT PLEASANT,AR,72561,M,N,65000,7.0,0,40,0,4547.2
Adam,Maehly,M,501,510-2434,MOUNT PLEASANT,AR,72561,M,N,65000,7.0,0,40,0,4547.2
Mei,Mobasher,F,787,912-7842,GUANICA,PR,653,M,N,80000,0.0,0,0,0,0.0
Mei,Mobasher,F,787,912-7842,GUANICA,PR,653,M,N,80000,0.0,0,0,0,0.0
Shizuo,Callegarin,F,620,300-1514,TOPEKA,KS,66653,M,Y,75000,6.45,0,4500,2250,4402.125
Shizuo,Callegarin,F,620,300-1514,TOPEKA,KS,66653,M,Y,75000,6.45,0,4500,2250,4402.125
Jogg,Larue,F,315,412-6674,ELMONT,NY,11003,M,Y,75000,4.3881097,0,0,1000,3247.201178
Jogg,Larue,F,315,412-6674,ELMONT,NY,11003,M,Y,75000,4.3881097,0,0,1000,3247.201178
Loys,Businaro,M,318,569-2036,SALINE,LA,71070,S,Y,35000,6.0,4500,0,1000,1770.0
Loys,Businaro,M,318,569-2036,SALINE,LA,71070,S,Y,35000,6.0,4500,0,1000,1770.0
Morteza,Isaac,M,208,201-2971,ISLAND PARK,SC,29845,M,Y,55000,7.8,0,6600,3300,3388.0
Morteza,Isaac,M,208,201-2971,ISLAND PARK,SC,29845,M,Y,55000,7.8,0,6600,3300,3388.0
Arunabha,Ackermann,F,605,667-9727,WHITEWOOD,SD,57793,M,Y,55000,0.0,0,0,0,0.0
Arunabha,Ackermann,F,605,667-9727,WHITEWOOD,SD,57793,M,Y,55000,0.0,0,0,0,0.0
Danijela,Aparicio,M,334,427-3426,REPTON,AL,36475,S,Y,20000,5.0,1500,0,300,910.0
Danijela,Aparicio,M,334,427-3426,REPTON,AL,36475,S,Y,20000,5.0,1500,0,300,910.0
Karthick,Haberman,M,939,759-3048,PATILLAS,PR,723,M,Y,60000,0.0,0,0,0,0.0
Karthick,Haberman,M,939,759-3048,PATILLAS,PR,723,M,Y,60000,0.0,0,0,0,0.0
Tryggve,Sacone,F,843,558-8192,DUNCAN,SC,29391,M,Y,70000,7.0,0,6600,3300,4207.0
Tryggve,Sacone,F,843,558-8192,DUNCAN,SC,29391,M,Y,70000,7.0,0,6600,3300,4207.0
Jayasree,Vayngrib,M,787,647-7058,TOA BAJA,PR,950,M,N,100000,0.0,0,0,0,0.0
Jayasree,Vayngrib,M,787,647-7058,TOA BAJA,PR,950,M,N,100000,0.0,0,0,0,0.0
Anil,Suermann,F,808,633-8285,OOKALA,HI,96774,S,N,70000,8.25,1040,0,0,5689.2
Anil,Suermann,F,808,633-8285,OOKALA,HI,96774,S,N,70000,8.25,1040,0,0,5689.2
Arnon,Kunieda,F,701,495-2459,ROGERS,ND,58479,S,Y,15000,2.1,3300,0,3300,176.4
Arnon,Kunieda,F,701,495-2459,ROGERS,ND,58479,S,Y,15000,2.1,3300,0,3300,176.4
Ferdi,Stuempfle,F,918,568-1256,LAWTON,OK,73505,M,N,45000,6.25,0,2000,0,2687.5
Ferdi,Stuempfle,F,918,568-1256,LAWTON,OK,73505,M,N,45000,6.25,0,2000,0,2687.5
Shalom,Kabuka,F,971,525-4642,SPRAY,OR,97874,M,Y,55000,9.0,0,318,159,4907.07
Shalom,Kabuka,F,971,525-4642,SPRAY,OR,97874,M,Y,55000,9.0,0,318,159,4907.07
PeiZong,Walrand,F,939,877-4496,QUEBRADILLAS,PR,678,S,N,35000,0.0,0,0,0,0.0
PeiZong,Walrand,F,939,877-4496,QUEBRADILLAS,PR,678,S,N,35000,0.0,0,0,0,0.0
Bruch,Gutbrod,M,307,180-6392,YODER,WY,82244,S,N,40000,0.0,0,0,0,0.0
Bruch,Gutbrod,M,307,180-6392,YODER,WY,82244,S,N,40000,0.0,0,0,0,0.0
Elvira,Kotulla,M,302,241-4462,WILMINGTON,DE,19897,S,N,40000,4.586364,110,0,0,1829.5006
Elvira,Kotulla,M,302,241-4462,WILMINGTON,DE,19897,S,N,40000,4.586364,110,0,0,1829.5006
Regine,Frattolillo,M,203,540-2362,BRIDGEPORT,CT,6606,M,N,65000,5.0,0,24500,0,2025.0
Regine,Frattolillo,M,203,540-2362,BRIDGEPORT,CT,6606,M,N,65000,5.0,0,24500,0,2025.0
Matrina,Rorvig,F,702,856-6062,NORTH LAS VEGAS,NV,89081,M,N,95000,0.0,0,0,0,0.0
Matrina,Rorvig,F,702,856-6062,NORTH LAS VEGAS,NV,89081,M,N,95000,0.0,0,0,0,0.0
Bianka,Prado,M,580,643-4270,TERLTON,OK,74081,S,N,25000,6.25,1000,0,0,1500.0
Bianka,Prado,M,580,643-4270,TERLTON,OK,74081,S,N,25000,6.25,1000,0,0,1500.0
Palash,Eskridge,M,484,816-1958,HERMITAGE,PA,16148,S,N,75000,3.07,0,0,0,2302.5
Palash,Eskridge,M,484,816-1958,HERMITAGE,PA,16148,S,N,75000,3.07,0,0,0,2302.5
Krzyszfof,Zervos,F,401,922-6543,WARWICK,RI,2889,S,Y,75000,0.0,0,0,0,0.0
Krzyszfof,Zervos,F,401,922-6543,WARWICK,RI,2889,S,Y,75000,0.0,0,0,0,0.0
Vitor,Olkin,M,860,992-7621,HARTFORD,MD,21843,M,N,85000,5.0,0,24500,0,3923.5
Vitor,Olkin,M,860,992-7621,HARTFORD,MD,21843,M,N,85000,5.0,0,24500,0,3923.5
Anontonio,Grana,F,207,950-9775,BREWER,ME,4412,M,N,90000,8.5,0,5700,0,7165.5
Anontonio,Grana,F,207,950-9775,BREWER,ME,4412,M,N,90000,8.5,0,5700,0,7165.5
Christine,Haddley,F,907,201-5361,CLAM GULCH,AK,99568,M,N,45000,0.0,0,0,0,0.0
Christine,Haddley,F,907,201-5361,CLAM GULCH,AK,99568,M,N,45000,0.0,0,0,0,0.0
Akito,Hebisch,F,308,485-5366,OMAHA,NE,68172,S,N,15000,4.7976766,103,0,0,714.7098831
Akito,Hebisch,F,308,485-5366,OMAHA,NE,68172,S,N,15000,4.7976766,103,0,0,714.7098831
Erol,Hansdah,F,856,705-7453,POTTERSVILLE,NJ,7979,M,N,100000,2.6616669,0,2000,0,2608.433562
Erol,Hansdah,F,856,705-7453,POTTERSVILLE,NJ,7979,M,N,100000,2.6616669,0,2000,0,2608.433562
Yosee,Pottossine,M,702,764-9874,FALLON,NV,89407,M,Y,90000,0.0,0,0,0,0.0
Yosee,Pottossine,M,702,764-9874,FALLON,NV,89407,M,Y,90000,0.0,0,0,0,0.0
Toramatsu,Jelonek,F,918,788-9757,OKLAHOMA CITY,OK,73146,M,Y,50000,6.25,0,2000,1000,2937.5
Toramatsu,Jelonek,F,918,788-9757,OKLAHOMA CITY,OK,73146,M,Y,50000,6.25,0,2000,1000,2937.5
Omar,Kang,M,732,367-6219,LINDEN,NJ,7036,M,Y,70000,2.1885417,0,2000,1500,1455.380231
Omar,Kang,M,732,367-6219,LINDEN,NJ,7036,M,Y,70000,2.1885417,0,2000,1500,1455.380231
Heiko,Glas,F,425,820-5890,NASELLE,WA,98638,S,N,90000,0.0,0,0,0,0.0
Heiko,Glas,F,425,820-5890,NASELLE,WA,98638,S,N,90000,0.0,0,0,0,0.0
Laurentiu,Noltemeier,F,417,553-2299,HOLT,MO,64048,M,Y,60000,6.0,0,4200,1200,3276.0
Laurentiu,Noltemeier,F,417,553-2299,HOLT,MO,64048,M,Y,60000,6.0,0,4200,1200,3276.0
Radharamanan,Magidor,M,520,137-2011,WHITERIVER,AZ,85941,M,Y,65000,3.7224998,0,4200,2300,2177.662383
Radharamanan,Magidor,M,520,137-2011,WHITERIVER,AZ,85941,M,Y,65000,3.7224998,0,4200,2300,2177.662383
Gretta,Stanfill,M,985,885-9249,HAYNESVILLE,LA,71038,S,Y,75000,6.0,4500,0,1000,4170.0
Gretta,Stanfill,M,985,885-9249,HAYNESVILLE,LA,71038,S,Y,75000,6.0,4500,0,1000,4170.0
Gianni,Walstra,F,785,249-3902,NORCATUR,KS,67653,S,Y,30000,6.45,2250,0,2250,1644.75
Gianni,Walstra,F,785,249-3902,NORCATUR,KS,67653,S,Y,30000,6.45,2250,0,2250,1644.75
Zuliang,Hoogewijs,F,253,378-1455,SNOHOMISH,WA,98296,M,N,55000,0.0,0,0,0,0.0
Zuliang,Hoogewijs,F,253,378-1455,SNOHOMISH,WA,98296,M,N,55000,0.0,0,0,0,0.0
Ljubomir,Nunn,F,970,816-6843,BEULAH,CO,81023,M,Y,25000,4.63,0,0,0,1157.5
Ljubomir,Nunn,F,970,816-6843,BEULAH,CO,81023,M,Y,25000,4.63,0,0,0,1157.5
Nikfar,Tekampe,F,240,489-6321,FORT GEORGE G MEADE,MD,20755,S,Y,30000,4.75,2400,0,2400,1197.0
Nikfar,Tekampe,F,240,489-6321,FORT GEORGE G MEADE,MD,20755,S,Y,30000,4.75,2400,0,2400,1197.0
Raffaele,Gronski,F,937,766-3827,PORTSMOUTH,OH,45662,M,Y,5000,0.712,0,2600,1300,7.832
Raffaele,Gronski,F,937,766-3827,PORTSMOUTH,OH,45662,M,Y,5000,0.712,0,2600,1300,7.832
Mrinal,Bartschi,F,267,970-5292,YOUNGSVILLE,PA,16371,M,Y,65000,3.07,0,0,0,1995.5
Mrinal,Bartschi,F,267,970-5292,YOUNGSVILLE,PA,16371,M,Y,65000,3.07,0,0,0,1995.5
Gradimir,Lanin,F,210,293-9036,HOUSTON,TX,77013,M,Y,80000,0.0,0,0,0,0.0
Gradimir,Lanin,F,210,293-9036,HOUSTON,TX,77013,M,Y,80000,0.0,0,0,0,0.0
Anuj,Sgarro,F,606,339-8317,EDMONTON,KY,42129,S,N,5000,2.1111112,20,0,0,105.1333378
Anuj,Sgarro,F,606,339-8317,EDMONTON,KY,42129,S,N,5000,2.1111112,20,0,0,105.1333378
Basant,Alborghetti,F,803,395-4579,LYNCHBURG,SC,29080,S,N,50000,7.0,3300,0,0,3269.0
Basant,Alborghetti,F,803,395-4579,LYNCHBURG,SC,29080,S,N,50000,7.0,3300,0,0,3269.0
Myunghwan,Getto,M,316,643-4148,LATHAM,KS,67072,M,N,25000,5.4666667,0,4500,0,1120.666674
Myunghwan,Getto,M,316,643-4148,LATHAM,KS,67072,M,N,25000,5.4666667,0,4500,0,1120.666674
Wenjie,Mackaness,F,769,222-3751,NEW ALBANY,MS,38652,S,N,25000,5.0,6000,0,0,950.0
Wenjie,Mackaness,F,769,222-3751,NEW ALBANY,MS,38652,S,N,25000,5.0,6000,0,0,950.0
Mori,Musil,M,848,418-9716,SOMERVILLE,NJ,8876,S,N,25000,1.4788542,1000,0,0,354.925008
Mori,Musil,M,848,418-9716,SOMERVILLE,NJ,8876,S,N,25000,1.4788542,1000,0,0,354.925008
Venkatesan,Bernini,F,502,525-8561,CALVERT CITY,KY,42029,M,N,80000,6.0,0,40,0,4797.6
Venkatesan,Bernini,F,502,525-8561,CALVERT CITY,KY,42029,M,N,80000,6.0,0,40,0,4797.6
Birte,Ndiaye,F,207,155-9479,BUCKSPORT,ME,4416,S,N,55000,8.5,2850,0,0,4432.75
Birte,Ndiaye,F,207,155-9479,BUCKSPORT,ME,4416,S,N,55000,8.5,2850,0,0,4432.75
Kwan,Spirk,F,713,404-5333,NORTON,TX,76865,M,N,50000,0.0,0,0,0,0.0
Kwan,Spirk,F,713,404-5333,NORTON,TX,76865,M,N,50000,0.0,0,0,0,0.0
